Id,X,Y,Z,dX,dY,dZ,Bunny
448,-1059.338449789979,137.0914175833716,-273,100,100,100,Body
449,-960.8576744887584,154.4562353500646,-273,100,100,100,Body
450,-845.0120814208445,73.34027781553687,-373,100,100,100,Air
451,-746.5313061196238,90.70509558222989,-373,100,100,100,Air
452,-862.3768991875376,171.8210531167576,-373,100,100,100,Air
453,-763.8961238863168,189.1858708834507,-373,100,100,100,Air
454,-845.0120814208445,73.34027781553687,-273,100,100,100,Body
455,-746.5313061196238,90.70509558222989,-273,100,100,100,Body
456,-862.3768991875376,171.8210531167576,-273,100,100,100,Body
457,-763.8961238863168,189.1858708834507,-273,100,100,100,Body
458,-1076.703267556672,235.5721928845924,-373,100,100,100,Air
459,-978.2224922554515,252.9370106512854,-373,100,100,100,Air
460,-1094.068085323365,334.0529681858131,-373,100,100,100,Air
461,-995.5873100221445,351.4177859525062,-373,100,100,100,Air
462,-1076.703267556672,235.5721928845924,-273,100,100,100,Body
463,-978.2224922554515,252.9370106512854,-273,100,100,100,Body
464,-1094.068085323365,334.0529681858131,-273,100,100,100,Body
465,-995.5873100221445,351.4177859525062,-273,100,100,100,Body
466,-879.7417169542306,270.3018284179784,-373,100,100,100,Air
467,-781.2609416530098,287.6666461846714,-373,100,100,100,Air
468,-897.1065347209236,368.7826037191992,-373,100,100,100,Air
469,-798.6257594197028,386.1474214858922,-373,100,100,100,Air
470,-879.7417169542306,270.3018284179784,-273,100,100,100,Body
471,-781.2609416530098,287.6666461846714,-273,100,100,100,Body
472,-897.1065347209236,368.7826037191992,-273,100,100,100,Body
473,-798.6257594197028,386.1474214858922,-273,100,100,100,Body
474,-1076.703267556672,235.5721928845924,-173,100,100,100,Body
475,-978.2224922554515,252.9370106512854,-173,100,100,100,Body
476,-1094.068085323365,334.0529681858131,-173,100,100,100,Body
477,-995.5873100221445,351.4177859525062,-173,100,100,100,Body
478,-1076.703267556672,235.5721928845924,-73,100,100,100,Body
479,-978.2224922554515,252.9370106512854,-73,100,100,100,Body
480,-1094.068085323365,334.0529681858131,-73,100,100,100,Air
481,-995.5873100221445,351.4177859525062,-73,100,100,100,Body
482,-410.5310014486975,200.7223454162661,-323,200,200,200,Air
483,-445.2606369820835,397.6838960187076,-323,200,200,200,Air
484,-607.492552051139,165.99270988288,-123,200,200,200,Body
485,-410.5310014486975,200.7223454162661,-123,200,200,200,Body
486,-642.222187584525,362.9542604853216,-123,200,200,200,Body
487,-445.2606369820835,397.6838960187076,-123,200,200,200,Body
488,-648.050530818403,108.0699133489229,-373,100,100,100,Air
489,-549.5697555171821,125.4347311156162,-373,100,100,100,Air
490,-665.415348585096,206.5506886501437,-373,100,100,100,Air
491,-566.9345732838751,223.9155064168367,-373,100,100,100,Air
492,-648.050530818403,108.0699133489229,-273,100,100,100,Body
493,-549.5697555171821,125.4347311156162,-273,100,100,100,Air
494,-665.415348585096,206.5506886501437,-273,100,100,100,Body
495,-566.9345732838751,223.9155064168367,-273,100,100,100,Air
496,-682.780166351789,305.0314639513645,-373,100,100,100,Air
497,-584.2993910505684,322.3962817180577,-373,100,100,100,Air
498,-700.1449841184821,403.5122392525852,-373,100,100,100,Air
499,-601.6642088172612,420.8770570192783,-373,100,100,100,Air
500,-682.780166351789,305.0314639513645,-273,100,100,100,Body
501,-584.2993910505684,322.3962817180577,-273,100,100,100,Body
502,-700.1449841184821,403.5122392525852,-273,100,100,100,Body
503,-601.6642088172612,420.8770570192783,-273,100,100,100,Body
504,-213.5694508462559,235.4519809496521,-323,200,200,200,Air
505,-248.2990863796419,432.4135315520937,-323,200,200,200,Air
506,-51.3375357772004,467.1431670854797,-323,200,200,200,Air
507,-213.5694508462559,235.4519809496521,-123,200,200,200,Body
508,-16.60790024381436,270.1816164830382,-123,200,200,200,Body
509,-248.2990863796419,432.4135315520937,-123,200,200,200,Body
510,-51.3375357772004,467.1431670854797,-123,200,200,200,Body
511,-57.165879011078,212.2588199490813,-373,100,100,100,Air
512,41.31489629014277,229.6236377157743,-373,100,100,100,Air
513,-74.53069677777103,310.739595250302,-373,100,100,100,Air
514,23.95007852344952,328.1044130169951,-373,100,100,100,Air
515,-57.165879011078,212.2588199490813,-273,100,100,100,Air
516,41.31489629014277,229.6236377157743,-273,100,100,100,Body
517,-74.53069677777103,310.739595250302,-273,100,100,100,Air
518,23.95007852344952,328.1044130169951,-273,100,100,100,Body
519,180.3536503586274,304.9112520164244,-123,200,200,200,Body
520,377.315200961069,339.6408875498105,-123,200,200,200,Body
521,145.6240148252414,501.872802618866,-123,200,200,200,Body
522,342.5855654276829,536.602438152252,-123,200,200,200,Body
523,139.7956715913635,246.9884554824673,-373,100,100,100,Air
524,238.2764468925845,264.3532732491603,-373,100,100,100,Air
525,122.4308538246705,345.4692307836881,-373,100,100,100,Air
526,220.9116291258915,362.8340485503811,-373,100,100,100,Air
527,139.7956715913635,246.9884554824673,-273,100,100,100,Body
528,238.2764468925845,264.3532732491603,-273,100,100,100,Body
529,122.4308538246705,345.4692307836881,-273,100,100,100,Body
530,220.9116291258915,362.8340485503811,-273,100,100,100,Body
531,336.7572221938051,281.7180910158534,-373,100,100,100,Air
532,435.2379974950259,299.0829087825464,-373,100,100,100,Air
533,319.3924044271121,380.1988663170741,-373,100,100,100,Air
534,417.8731797283331,397.5636840837672,-373,100,100,100,Air
535,336.7572221938051,281.7180910158534,-273,100,100,100,Body
536,435.2379974950259,299.0829087825464,-273,100,100,100,Air
537,319.3924044271121,380.1988663170741,-273,100,100,100,Body
538,417.8731797283331,397.5636840837672,-273,100,100,100,Body
539,105.0660360579773,443.9500060849089,-373,100,100,100,Air
540,203.5468113591983,461.3148238516019,-373,100,100,100,Air
541,87.70121829128448,542.4307813861296,-373,100,100,100,Air
542,186.1819935925055,559.7955991528227,-373,100,100,100,Air
543,105.0660360579773,443.9500060849089,-273,100,100,100,Body
544,203.5468113591983,461.3148238516019,-273,100,100,100,Body
545,87.70121829128448,542.4307813861296,-273,100,100,100,Air
546,186.1819935925055,559.7955991528227,-273,100,100,100,Body
547,302.0275866604188,478.6796416182949,-373,100,100,100,Air
548,400.5083619616398,496.0444593849879,-373,100,100,100,Air
549,284.662768893726,577.1604169195157,-373,100,100,100,Air
550,383.143544194947,594.5252346862087,-373,100,100,100,Air
551,302.0275866604188,478.6796416182949,-273,100,100,100,Body
552,400.5083619616398,496.0444593849879,-273,100,100,100,Body
553,284.662768893726,577.1604169195157,-273,100,100,100,Body
554,383.143544194947,594.5252346862087,-273,100,100,100,Body
555,771.2383021659521,409.1001586165826,-323,200,200,200,Air
556,539.5471160301245,571.3320736856381,-323,200,200,200,Air
557,736.508666632566,606.0617092190241,-323,200,200,200,Air
558,574.2767515635105,374.3705230831965,-123,200,200,200,Body
559,771.2383021659521,409.1001586165826,-123,200,200,200,Body
560,533.7187727962464,316.4477265492394,-373,100,100,100,Air
561,632.1995480974674,333.8125443159324,-373,100,100,100,Air
562,516.3539550295536,414.9285018504602,-373,100,100,100,Air
563,614.8347303307746,432.2933196171532,-373,100,100,100,Air
564,533.7187727962464,316.4477265492394,-273,100,100,100,Body
565,632.1995480974674,333.8125443159324,-273,100,100,100,Body
566,516.3539550295536,414.9285018504602,-273,100,100,100,Body
567,614.8347303307746,432.2933196171532,-273,100,100,100,Air
568,498.9891372628604,513.409277151681,-173,100,100,100,Body
569,597.4699125640814,530.774094918374,-173,100,100,100,Body
570,481.6243194961676,611.8900524529017,-173,100,100,100,Body
571,580.1050947973886,629.2548702195947,-173,100,100,100,Air
572,498.9891372628604,513.409277151681,-73,100,100,100,Body
573,597.4699125640814,530.774094918374,-73,100,100,100,Body
574,481.6243194961676,611.8900524529017,-73,100,100,100,Body
575,580.1050947973886,629.2548702195947,-73,100,100,100,Body
576,695.9506878653019,548.1389126850672,-173,100,100,100,Air
577,794.4314631665229,565.50373045176,-173,100,100,100,Air
578,678.5858700986091,646.6196879862878,-173,100,100,100,Air
579,777.0666453998301,663.984505752981,-173,100,100,100,Air
580,695.9506878653019,548.1389126850672,-73,100,100,100,Body
581,794.4314631665229,565.50373045176,-73,100,100,100,Body
582,678.5858700986091,646.6196879862878,-73,100,100,100,Air
583,777.0666453998301,663.984505752981,-73,100,100,100,Air
584,968.1998527683936,443.8297941499686,-323,200,200,200,Air
585,1165.161403370835,478.5594296833547,-323,200,200,200,Air
586,933.4702172350076,640.7913447524102,-323,200,200,200,Air
587,1130.431767837449,675.5209802857962,-323,200,200,200,Air
588,1165.161403370835,478.5594296833547,-123,200,200,200,Air
589,933.4702172350076,640.7913447524102,-123,200,200,200,Air
590,1130.431767837449,675.5209802857962,-123,200,200,200,Air
591,927.64187400113,385.9069976160117,-173,100,100,100,Air
592,1026.122649302351,403.2718153827045,-173,100,100,100,Air
593,910.2770562344372,484.3877729172323,-173,100,100,100,Air
594,1008.757831535658,501.7525906839255,-173,100,100,100,Air
595,927.64187400113,385.9069976160117,-73,100,100,100,Body
596,1026.122649302351,403.2718153827045,-73,100,100,100,Body
597,910.2770562344372,484.3877729172323,-73,100,100,100,Body
598,1008.757831535658,501.7525906839255,-73,100,100,100,Air
599,-1777.605169198033,467.3835909553604,-223,400,400,400,Air
600,-1464.798025527678,420.9972689542187,-323,200,200,200,Air
601,-1499.527661061064,617.9588195566603,-323,200,200,200,Air
602,-1464.798025527678,420.9972689542187,-123,200,200,200,Air
603,-1499.527661061064,617.9588195566603,-123,200,200,200,Air
604,-1308.3944536925,397.8041079536481,-373,100,100,100,Air
605,-1209.913678391279,415.1689257203411,-373,100,100,100,Air
606,-1325.759271459193,496.2848832548689,-373,100,100,100,Air
607,-1227.278496157972,513.6497010215619,-373,100,100,100,Air
608,-1308.3944536925,397.8041079536481,-273,100,100,100,Air
609,-1209.913678391279,415.1689257203411,-273,100,100,100,Body
610,-1325.759271459193,496.2848832548689,-273,100,100,100,Air
611,-1227.278496157972,513.6497010215619,-273,100,100,100,Body
612,-1343.124089225886,594.7656585560896,-373,100,100,100,Air
613,-1244.643313924665,612.1304763227827,-373,100,100,100,Air
614,-1360.488906992579,693.2464338573104,-373,100,100,100,Air
615,-1262.008131691358,710.6112516240037,-373,100,100,100,Air
616,-1343.124089225886,594.7656585560896,-273,100,100,100,Air
617,-1244.643313924665,612.1304763227827,-273,100,100,100,Body
618,-1360.488906992579,693.2464338573104,-273,100,100,100,Air
619,-1262.008131691358,710.6112516240037,-273,100,100,100,Body
620,-1308.3944536925,397.8041079536481,-173,100,100,100,Air
621,-1209.913678391279,415.1689257203411,-173,100,100,100,Air
622,-1325.759271459193,496.2848832548689,-173,100,100,100,Air
623,-1227.278496157972,513.6497010215619,-173,100,100,100,Body
624,-1308.3944536925,397.8041079536481,-73,100,100,100,Air
625,-1209.913678391279,415.1689257203411,-73,100,100,100,Air
626,-1325.759271459193,496.2848832548689,-73,100,100,100,Air
627,-1227.278496157972,513.6497010215619,-73,100,100,100,Air
628,-1343.124089225886,594.7656585560896,-173,100,100,100,Air
629,-1244.643313924665,612.1304763227827,-173,100,100,100,Body
630,-1360.488906992579,693.2464338573104,-173,100,100,100,Air
631,-1262.008131691358,710.6112516240037,-173,100,100,100,Body
632,-1343.124089225886,594.7656585560896,-73,100,100,100,Air
633,-1244.643313924665,612.1304763227827,-73,100,100,100,Air
634,-1360.488906992579,693.2464338573104,-73,100,100,100,Air
635,-1262.008131691358,710.6112516240037,-73,100,100,100,Air
636,-873.9133737203529,525.1861755543771,-123,200,200,200,Body
637,-1105.60455985618,687.4180906234326,-123,200,200,200,Body
638,-908.6430092537389,722.1477261568184,-123,200,200,200,Body
639,-1111.432903090058,432.5337434870341,-373,100,100,100,Air
640,-1012.952127788838,449.8985612537272,-373,100,100,100,Air
641,-1128.797720856751,531.0145187882549,-373,100,100,100,Air
642,-1030.316945555531,548.3793365549479,-373,100,100,100,Air
643,-1111.432903090058,432.5337434870341,-273,100,100,100,Body
644,-1012.952127788838,449.8985612537272,-273,100,100,100,Body
645,-1128.797720856751,531.0145187882549,-273,100,100,100,Body
646,-1030.316945555531,548.3793365549479,-273,100,100,100,Body
647,-914.4713524876167,467.2633790204202,-373,100,100,100,Air
648,-815.990577186396,484.6281967871132,-373,100,100,100,Air
649,-931.8361702543098,565.744154321641,-373,100,100,100,Air
650,-833.355394953089,583.108972088334,-373,100,100,100,Air
651,-914.4713524876167,467.2633790204202,-273,100,100,100,Body
652,-815.990577186396,484.6281967871132,-273,100,100,100,Body
653,-931.8361702543098,565.744154321641,-273,100,100,100,Body
654,-833.355394953089,583.108972088334,-273,100,100,100,Body
655,-1146.162538623444,629.4952940894757,-373,100,100,100,Air
656,-1047.681763322224,646.8601118561687,-373,100,100,100,Air
657,-1163.527356390137,727.9760693906965,-373,100,100,100,Air
658,-1065.046581088917,745.3408871573897,-373,100,100,100,Air
659,-1146.162538623444,629.4952940894757,-273,100,100,100,Body
660,-1047.681763322224,646.8601118561687,-273,100,100,100,Body
661,-1163.527356390137,727.9760693906965,-273,100,100,100,Body
662,-1065.046581088917,745.3408871573897,-273,100,100,100,Body
663,-949.2009880210028,664.2249296228617,-373,100,100,100,Air
664,-850.720212719782,681.5897473895548,-373,100,100,100,Air
665,-966.5658057876958,762.7057049240825,-373,100,100,100,Air
666,-868.085030486475,780.0705226907758,-373,100,100,100,Air
667,-949.2009880210028,664.2249296228617,-273,100,100,100,Body
668,-850.720212719782,681.5897473895548,-273,100,100,100,Body
669,-966.5658057876958,762.7057049240825,-273,100,100,100,Body
670,-868.085030486475,780.0705226907758,-273,100,100,100,Body
671,-1111.432903090058,432.5337434870341,-173,100,100,100,Body
672,-1012.952127788838,449.8985612537272,-173,100,100,100,Body
673,-1128.797720856751,531.0145187882549,-173,100,100,100,Body
674,-1030.316945555531,548.3793365549479,-173,100,100,100,Body
675,-1111.432903090058,432.5337434870341,-73,100,100,100,Air
676,-1012.952127788838,449.8985612537272,-73,100,100,100,Body
677,-1128.797720856751,531.0145187882549,-73,100,100,100,Air
678,-1030.316945555531,548.3793365549479,-73,100,100,100,Body
679,-479.9902725154695,594.6454466211492,-323,200,200,200,Air
680,-676.9518231179111,559.9158110877631,-123,200,200,200,Body
681,-479.9902725154695,594.6454466211492,-123,200,200,200,Body
682,-711.6814586512971,756.8773616902045,-123,200,200,200,Body
683,-514.7199080488556,791.606997223591,-123,200,200,200,Body
684,-717.5098018851752,501.9930145538062,-373,100,100,100,Air
685,-619.0290265839544,519.3578323204993,-373,100,100,100,Air
686,-734.8746196518682,600.473789855027,-373,100,100,100,Air
687,-636.3938443506474,617.8386076217203,-373,100,100,100,Air
688,-717.5098018851752,501.9930145538062,-273,100,100,100,Body
689,-619.0290265839544,519.3578323204993,-273,100,100,100,Body
690,-734.8746196518682,600.473789855027,-273,100,100,100,Body
691,-636.3938443506474,617.8386076217203,-273,100,100,100,Air
692,-752.2394374185612,698.9545651562478,-373,100,100,100,Air
693,-653.7586621173405,716.3193829229408,-373,100,100,100,Air
694,-769.6042551852543,797.4353404574686,-373,100,100,100,Air
695,-671.1234798840335,814.8001582241618,-373,100,100,100,Air
696,-752.2394374185612,698.9545651562478,-273,100,100,100,Body
697,-653.7586621173405,716.3193829229408,-273,100,100,100,Body
698,-769.6042551852543,797.4353404574686,-273,100,100,100,Body
699,-671.1234798840335,814.8001582241618,-273,100,100,100,Body
700,-555.2778868161197,733.6842006896341,-373,100,100,100,Air
701,-456.7971115148989,751.0490184563268,-373,100,100,100,Air
702,-572.6427045828127,832.1649759908546,-373,100,100,100,Air
703,-474.1619292815919,849.5297937575478,-373,100,100,100,Air
704,-555.2778868161197,733.6842006896341,-273,100,100,100,Air
705,-456.7971115148989,751.0490184563268,-273,100,100,100,Air
706,-572.6427045828127,832.1649759908546,-273,100,100,100,Body
707,-474.1619292815919,849.5297937575478,-273,100,100,100,Body
708,-283.028721913028,629.3750821545352,-323,200,200,200,Air
709,-86.06717131058645,664.1047176879213,-323,200,200,200,Air
710,-283.028721913028,629.3750821545352,-123,200,200,200,Body
711,-86.06717131058645,664.1047176879213,-123,200,200,200,Body
712,-317.758357446414,826.336632756977,-123,200,200,200,Body
713,-120.7968068439725,861.066268290363,-123,200,200,200,Body
714,-358.3163362136779,768.4138362230201,-373,100,100,100,Air
715,-259.8355609124571,785.7786539897129,-373,100,100,100,Air
716,-375.6811539803709,866.8946115242406,-373,100,100,100,Air
717,-277.2003786791502,884.2594292909339,-373,100,100,100,Air
718,-358.3163362136779,768.4138362230201,-273,100,100,100,Air
719,-259.8355609124571,785.7786539897129,-273,100,100,100,Air
720,-375.6811539803709,866.8946115242406,-273,100,100,100,Body
721,-277.2003786791502,884.2594292909339,-273,100,100,100,Body
722,-161.3547856112364,803.1434717564061,-373,100,100,100,Air
723,-62.87401031001559,820.5082895230989,-373,100,100,100,Air
724,-178.7196033779294,901.6242470576267,-373,100,100,100,Air
725,-80.23882807670861,918.9890648243199,-373,100,100,100,Air
726,-161.3547856112364,803.1434717564061,-273,100,100,100,Air
